president,subgroup,date,approve,approve_hi,approve_lo,disapprove,disapprove_hi,disapprove_lo,timestamp,spread,datetime,date_display
Joe Biden,All polls,07-22-22,37.9,42.186534,33.615374,56.87,61.866097,51.865725,20:45:27 22 Jul 2022,-18.96,2022-07-22 20:45:27,Jul. 22
Joe Biden,All polls,07-21-22,37.53,41.831679,33.223654,57.2,62.204814,52.195079,15:07:26 21 Jul 2022,-19.67,2022-07-21 15:07:26,Jul. 21
Joe Biden,All polls,07-20-22,37.97,42.39557,33.549922,56.59,61.589059,51.581144,20:37:26 20 Jul 2022,-18.61,2022-07-20 20:37:26,Jul. 20
Joe Biden,All polls,07-19-22,38.5,42.494005,34.49616,55.81,61.21637,50.407179,09:58:26 19 Jul 2022,-17.32,2022-07-19 09:58:26,Jul. 19
Joe Biden,All polls,07-18-22,38.64,42.70803,34.570372,55.65,60.969784,50.336952,16:44:25 18 Jul 2022,-17.01,2022-07-18 16:44:25,Jul. 18
Joe Biden,All polls,07-17-22,38.5,42.597461,34.394665,55.51,60.8459,50.177324,12:46:47 17 Jul 2022,-17.02,2022-07-17 12:46:47,Jul. 17
Joe Biden,All polls,07-15-22,38.5,42.597464,34.394662,55.51,60.845901,50.177323,15:32:29 15 Jul 2022,-17.02,2022-07-15 15:32:29,Jul. 15
Joe Biden,All polls,07-14-22,38.73,42.695814,34.764611,55.96,60.865427,51.062546,14:37:26 14 Jul 2022,-17.23,2022-07-14 14:37:26,Jul. 14
Joe Biden,All polls,07-13-22,38.61,42.517189,34.693037,56.12,61.247254,50.987456,14:57:26 13 Jul 2022,-17.51,2022-07-13 14:57:26,Jul. 13
Joe Biden,All polls,07-12-22,38.53,42.512657,34.553173,55.96,61.215463,50.710048,16:01:26 12 Jul 2022,-17.43,2022-07-12 16:01:26,Jul. 12
Joe Biden,All polls,07-11-22,38.4,42.037324,34.764646,56.36,60.77635,51.947418,10:45:05 11 Jul 2022,-17.96,2022-07-11 10:45:05,Jul. 11
Joe Biden,All polls,07-08-22,38.4,42.037323,34.764647,56.36,60.776349,51.947419,12:39:26  8 Jul 2022,-17.96,2022-07-08 12:39:26,Jul. 08
Joe Biden,All polls,07-07-22,38.59,42.296329,34.877984,56.3,60.665571,51.940208,15:31:25  7 Jul 2022,-17.72,2022-07-07 15:31:25,Jul. 07
Joe Biden,All polls,07-06-22,38.98,42.673661,35.281862,55.9,60.322325,51.468033,16:23:25  6 Jul 2022,-16.92,2022-07-06 16:23:25,Jul. 06
Joe Biden,All polls,07-05-22,39.23,43.102748,35.361164,55.9,60.396169,51.40909,11:49:26  5 Jul 2022,-16.67,2022-07-05 11:49:26,Jul. 05
Joe Biden,All polls,07-01-22,39.23,43.102752,35.361161,55.9,60.396169,51.40909,10:02:25  1 Jul 2022,-16.67,2022-07-01 10:02:25,Jul. 01
Joe Biden,All polls,06-30-22,38.98,42.940941,35.028692,56.22,60.768357,51.678502,14:02:25 30 Jun 2022,-17.24,2022-06-30 14:02:25,Jun. 30
Joe Biden,All polls,06-29-22,39.05,43.072357,35.022535,56.12,60.740745,51.497139,21:15:25 29 Jun 2022,-17.07,2022-06-29 21:15:25,Jun. 29
Joe Biden,All polls,06-28-22,39.57,43.777328,35.362388,55.59,60.440131,50.732503,09:55:24 28 Jun 2022,-16.02,2022-06-28 09:55:24,Jun. 28
Joe Biden,All polls,06-27-22,39.58,43.819103,35.350361,55.64,60.500823,50.770989,18:04:24 27 Jun 2022,-16.05,2022-06-27 18:04:24,Jun. 27
Joe Biden,All polls,06-26-22,38.96,43.25037,34.678191,55.52,60.501883,50.532924,12:25:44 26 Jun 2022,-16.55,2022-06-26 12:25:44,Jun. 26
Joe Biden,All polls,06-24-22,38.96,43.25037,34.678191,55.52,60.501883,50.532924,17:34:24 24 Jun 2022,-16.55,2022-06-24 17:34:24,Jun. 24
Joe Biden,All polls,06-23-22,39.16,43.440531,34.884851,55.39,60.403761,50.367636,22:27:25 23 Jun 2022,-16.22,2022-06-23 22:27:25,Jun. 23
Joe Biden,All polls,06-22-22,39.29,43.566388,35.01056,55.04,60.120124,49.95905,16:20:25 22 Jun 2022,-15.75,2022-06-22 16:20:25,Jun. 22
Joe Biden,All polls,06-21-22,39.59,43.664576,35.515455,54.77,60.117297,49.422239,20:56:23 21 Jun 2022,-15.18,2022-06-21 20:56:23,Jun. 21
Joe Biden,All polls,06-20-22,39.76,43.897341,35.619856,54.21,59.757035,48.670418,09:58:02 20 Jun 2022,-14.46,2022-06-20 09:58:02,Jun. 20
Joe Biden,All polls,06-17-22,39.76,43.897341,35.619856,54.21,59.757035,48.670418,12:53:24 17 Jun 2022,-14.46,2022-06-17 12:53:24,Jun. 17
Joe Biden,All polls,06-16-22,39.93,44.096068,35.76191,54.28,59.251275,49.305476,09:34:24 16 Jun 2022,-14.35,2022-06-16 09:34:24,Jun. 16
Joe Biden,All polls,06-15-22,39.96,44.165943,35.757614,54.1,59.188996,49.01047,20:09:24 15 Jun 2022,-14.14,2022-06-15 20:09:24,Jun. 15
Joe Biden,All polls,06-14-22,39.55,43.842661,35.253733,53.89,59.290759,48.485884,19:50:24 14 Jun 2022,-14.34,2022-06-14 19:50:24,Jun. 14
Joe Biden,All polls,06-13-22,40.18,44.539976,35.810757,53.57,58.467509,48.680505,09:36:02 13 Jun 2022,-13.4,2022-06-13 09:36:02,Jun. 13
Joe Biden,All polls,06-10-22,40.18,44.539975,35.810758,53.57,58.46751,48.680503,09:39:23 10 Jun 2022,-13.4,2022-06-10 09:39:23,Jun. 10
Joe Biden,All polls,06-09-22,40.22,44.557031,35.874974,53.54,58.341478,48.731896,09:34:24  9 Jun 2022,-13.32,2022-06-09 09:34:24,Jun. 09
Joe Biden,All polls,06-08-22,40.49,45.015343,35.958732,53.56,58.557874,48.561433,19:47:23  8 Jun 2022,-13.07,2022-06-08 19:47:23,Jun. 08
Joe Biden,All polls,06-07-22,40.76,44.423142,37.103767,53.87,59.110319,48.63092,20:12:23  7 Jun 2022,-13.11,2022-06-07 20:12:23,Jun. 07
Joe Biden,All polls,06-06-22,40.79,44.542803,37.038732,53.66,58.876426,48.445599,09:15:00  6 Jun 2022,-12.87,2022-06-06 09:15:00,Jun. 06
Joe Biden,All polls,06-03-22,40.79,44.542803,37.038732,53.66,58.876426,48.445599,12:35:23  3 Jun 2022,-12.87,2022-06-03 12:35:23,Jun. 03
Joe Biden,All polls,06-02-22,40.84,44.698856,36.987993,53.88,58.371256,49.38311,09:56:23  2 Jun 2022,-13.03,2022-06-02 09:56:23,Jun. 02
Joe Biden,All polls,06-01-22,40.96,44.916898,37.008452,53.77,58.33549,49.197924,20:31:22  1 Jun 2022,-12.8,2022-06-01 20:31:22,Jun. 01
Joe Biden,All polls,05-31-22,40.84,44.857918,36.821114,54.01,58.51039,49.500885,14:35:23 31 May 2022,-13.17,2022-05-31 14:35:23,May. 31
Joe Biden,All polls,05-30-22,40.73,44.712843,36.748826,54.07,58.578203,49.571124,18:47:23 30 May 2022,-13.34,2022-05-30 18:47:23,May. 30
Joe Biden,All polls,05-27-22,40.6,44.517321,36.675422,54.18,58.691594,49.669382,12:19:25 27 May 2022,-13.58,2022-05-27 12:19:25,May. 27
Joe Biden,All polls,05-26-22,40.46,44.392069,36.521465,54.28,58.843944,49.721694,21:07:23 26 May 2022,-13.83,2022-05-26 21:07:23,May. 26
Joe Biden,All polls,05-25-22,40.92,44.904237,36.931751,54.41,59.117216,49.696291,13:29:23 25 May 2022,-13.49,2022-05-25 13:29:23,May. 25
Joe Biden,All polls,05-24-22,40.57,44.587057,36.560765,54.93,59.643415,50.213355,20:24:23 24 May 2022,-14.35,2022-05-24 20:24:23,May. 24
Joe Biden,All polls,05-23-22,41.1,45.088134,37.103264,54.48,59.237599,49.730541,21:28:23 23 May 2022,-13.39,2022-05-23 21:28:23,May. 23
Joe Biden,All polls,05-22-22,40.7,44.689559,36.710115,53.86,59.004228,48.71502,13:07:40 22 May 2022,-13.16,2022-05-22 13:07:40,May. 22
Joe Biden,All polls,05-20-22,40.7,44.689555,36.710119,53.86,59.004228,48.715019,12:59:22 20 May 2022,-13.16,2022-05-20 12:59:22,May. 20
Joe Biden,All polls,05-19-22,41.15,45.225771,37.066234,53.4,58.095738,48.70198,14:50:23 19 May 2022,-12.25,2022-05-19 14:50:23,May. 19
Joe Biden,All polls,05-18-22,41.4,45.666297,37.138142,53.01,57.744046,48.285163,14:09:22 18 May 2022,-11.61,2022-05-18 14:09:22,May. 18
Joe Biden,All polls,05-17-22,41.59,45.404702,37.7821,52.81,57.531609,48.079183,21:29:22 17 May 2022,-11.21,2022-05-17 21:29:22,May. 17
Joe Biden,All polls,05-16-22,41.57,45.308142,37.823865,52.63,57.405298,47.856198,20:06:21 16 May 2022,-11.06,2022-05-16 20:06:21,May. 16
Joe Biden,All polls,05-15-22,41.34,44.991215,37.695669,52.81,57.587127,48.029725,13:30:22 15 May 2022,-11.46,2022-05-15 13:30:22,May. 15
Joe Biden,All polls,05-13-22,41.48,45.131195,37.818932,52.56,57.340955,47.781494,09:40:22 13 May 2022,-11.09,2022-05-13 09:40:22,May. 13
Joe Biden,All polls,05-12-22,41.41,45.063272,37.75304,52.63,57.399868,47.86673,14:27:21 12 May 2022,-11.23,2022-05-12 14:27:21,May. 12
Joe Biden,All polls,05-11-22,41.66,45.277291,38.033149,52.18,56.994289,47.371316,13:49:22 11 May 2022,-10.53,2022-05-11 13:49:22,May. 11
Joe Biden,All polls,05-10-22,41.76,45.403366,38.109026,52.16,56.884777,47.440276,20:39:21 10 May 2022,-10.41,2022-05-10 20:39:21,May. 10
Joe Biden,All polls,05-09-22,42.21,45.917633,38.508935,52.38,56.655588,48.11277,09:47:37  9 May 2022,-10.17,2022-05-09 09:47:37,May. 09
Joe Biden,All polls,05-06-22,42.21,45.917633,38.508934,52.38,56.655587,48.112771,20:26:21  6 May 2022,-10.17,2022-05-06 20:26:21,May. 06
Joe Biden,All polls,05-05-22,42.17,45.802882,38.545313,52.47,56.813018,48.123814,12:28:22  5 May 2022,-10.29,2022-05-05 12:28:22,May. 05
Joe Biden,All polls,05-04-22,42.29,45.973956,38.59714,52.47,56.764282,48.181024,20:01:21  4 May 2022,-10.19,2022-05-04 20:01:21,May. 04
Joe Biden,All polls,05-03-22,42.27,46.083928,38.455925,52.19,56.306725,48.074272,20:05:20  3 May 2022,-9.92,2022-05-03 20:05:20,May. 03
Joe Biden,All polls,05-02-22,42.04,45.737067,38.340743,52.29,56.427117,48.162288,20:08:21  2 May 2022,-10.26,2022-05-02 20:08:21,May. 02
Joe Biden,All polls,05-01-22,41.82,45.499577,38.131702,52.13,56.27769,47.984797,13:25:21  1 May 2022,-10.32,2022-05-01 13:25:21,May. 01
Joe Biden,All polls,04-29-22,41.66,45.409784,37.907335,52.28,56.502911,48.048508,10:26:20 29 Apr 2022,-10.62,2022-04-29 10:26:20,Apr. 29
Joe Biden,All polls,04-28-22,41.67,45.53584,37.811683,52.52,56.820149,48.217686,15:07:21 28 Apr 2022,-10.85,2022-04-28 15:07:21,Apr. 28
Joe Biden,All polls,04-27-22,41.89,45.881388,37.897241,52.67,57.083146,48.264983,19:53:20 27 Apr 2022,-10.78,2022-04-27 19:53:20,Apr. 27
Joe Biden,All polls,04-26-22,42.03,46.106283,37.957211,53.11,57.55193,48.660967,20:32:11 26 Apr 2022,-11.07,2022-04-26 20:32:11,Apr. 26
Joe Biden,All polls,04-25-22,42.86,47.237565,38.478922,53.07,57.304539,48.842127,09:31:29 25 Apr 2022,-10.22,2022-04-25 09:31:29,Apr. 25
Joe Biden,All polls,04-22-22,42.28,46.578092,37.986888,53.02,57.614887,48.429355,14:43:20 22 Apr 2022,-10.74,2022-04-22 14:43:20,Apr. 22
Joe Biden,All polls,04-21-22,41.88,46.316089,37.447054,52.59,57.478199,47.697309,21:01:20 21 Apr 2022,-10.71,2022-04-21 21:01:20,Apr. 21
Joe Biden,All polls,04-20-22,42.32,46.996274,37.636388,51.86,57.047536,46.67837,09:52:20 20 Apr 2022,-9.55,2022-04-20 09:52:20,Apr. 20
Joe Biden,All polls,04-19-22,41.95,46.684223,37.224368,52.01,57.452187,46.576077,15:21:25 19 Apr 2022,-10.06,2022-04-19 15:21:25,Apr. 19
Joe Biden,All polls,04-18-22,42.18,46.933559,37.433498,52.78,57.655438,47.899715,09:28:30 18 Apr 2022,-10.59,2022-04-18 09:28:30,Apr. 18
Joe Biden,All polls,04-15-22,41.6,46.142072,37.051428,52.2,57.836823,46.554062,09:39:19 15 Apr 2022,-10.6,2022-04-15 09:39:19,Apr. 15
Joe Biden,All polls,04-14-22,41.53,46.065692,36.988655,52.19,57.766991,46.622971,09:46:20 14 Apr 2022,-10.67,2022-04-14 09:46:20,Apr. 14
Joe Biden,All polls,04-13-22,41.62,46.264065,36.983337,52.14,57.796679,46.483832,15:42:22 13 Apr 2022,-10.52,2022-04-13 15:42:22,Apr. 13
Joe Biden,All polls,04-12-22,42.22,46.283904,38.158547,52.17,58.016402,46.328837,09:47:19 12 Apr 2022,-9.95,2022-04-12 09:47:19,Apr. 12
Joe Biden,All polls,04-11-22,42.14,46.171687,38.11494,52.2,57.985544,46.408549,20:06:22 11 Apr 2022,-10.05,2022-04-11 20:06:22,Apr. 11
Joe Biden,All polls,04-10-22,41.76,46.004624,37.514658,52.52,57.095405,47.941777,16:06:33 10 Apr 2022,-10.76,2022-04-10 16:06:33,Apr. 10
Joe Biden,All polls,04-08-22,41.76,46.004621,37.514661,52.52,57.095408,47.941775,09:50:19  8 Apr 2022,-10.76,2022-04-08 09:50:19,Apr. 08
Joe Biden,All polls,04-07-22,41.82,46.076754,37.564744,52.46,56.940718,47.972364,22:00:22  7 Apr 2022,-10.64,2022-04-07 22:00:22,Apr. 07
Joe Biden,All polls,04-06-22,41.6,45.883725,37.321164,52.73,57.032258,48.42126,16:34:19  6 Apr 2022,-11.12,2022-04-06 16:34:19,Apr. 06
Joe Biden,All polls,04-05-22,41.39,45.826924,36.95355,52.96,57.558336,48.371343,19:57:18  5 Apr 2022,-11.57,2022-04-05 19:57:18,Apr. 05
Joe Biden,All polls,04-04-22,41.06,45.365127,36.748129,53.14,57.666442,48.619293,09:40:47  4 Apr 2022,-12.09,2022-04-04 09:40:47,Apr. 04
Joe Biden,All polls,04-01-22,41.06,45.365126,36.74813,53.14,57.666441,48.619293,10:19:19  1 Apr 2022,-12.09,2022-04-01 10:19:19,Apr. 01
Joe Biden,All polls,03-31-22,41.16,45.43222,36.88388,53.06,57.524993,48.600718,14:51:19 31 Mar 2022,-11.9,2022-03-31 14:51:19,Mar. 31
Joe Biden,All polls,03-30-22,41.26,45.657102,36.869652,53.0,57.617311,48.38849,14:06:18 30 Mar 2022,-11.74,2022-03-30 14:06:18,Mar. 30
Joe Biden,All polls,03-29-22,41.26,45.614305,36.896807,53.19,57.679557,48.709433,20:15:25 29 Mar 2022,-11.94,2022-03-29 20:15:25,Mar. 29
Joe Biden,All polls,03-28-22,41.66,46.128223,37.189175,53.07,57.709133,48.426803,20:09:19 28 Mar 2022,-11.41,2022-03-28 20:09:19,Mar. 28
Joe Biden,All polls,03-27-22,42.02,46.396968,37.63824,52.76,57.460743,48.056796,13:04:32 27 Mar 2022,-10.74,2022-03-27 13:04:32,Mar. 27
Joe Biden,All polls,03-25-22,42.02,46.396969,37.638239,52.76,57.460743,48.056795,09:42:18 25 Mar 2022,-10.74,2022-03-25 09:42:18,Mar. 25
Joe Biden,All polls,03-24-22,41.88,46.274733,37.483313,52.9,57.634667,48.16528,18:30:26 24 Mar 2022,-11.02,2022-03-24 18:30:26,Mar. 24
Joe Biden,All polls,03-23-22,41.96,46.56438,37.362803,52.45,56.930596,47.961559,20:22:17 23 Mar 2022,-10.48,2022-03-23 20:22:17,Mar. 23
Joe Biden,All polls,03-22-22,42.23,46.310173,38.143499,52.79,57.408553,48.166883,16:32:17 22 Mar 2022,-10.56,2022-03-22 16:32:17,Mar. 22
Joe Biden,All polls,03-21-22,41.98,46.118923,37.851075,53.02,57.711251,48.32056,09:32:30 21 Mar 2022,-11.03,2022-03-21 09:32:30,Mar. 21
Joe Biden,All polls,03-18-22,41.98,46.118709,37.851079,53.02,57.711647,48.320861,09:35:18 18 Mar 2022,-11.03,2022-03-18 09:35:18,Mar. 18
Joe Biden,All polls,03-17-22,42.15,46.218164,38.085898,52.9,57.460064,48.343572,11:50:18 17 Mar 2022,-10.75,2022-03-17 11:50:18,Mar. 17
Joe Biden,All polls,03-16-22,42.63,46.76959,38.484572,52.54,57.180871,47.902438,14:54:18 16 Mar 2022,-9.91,2022-03-16 14:54:18,Mar. 16
Joe Biden,All polls,03-15-22,42.78,46.895377,38.670095,52.49,57.289105,47.694861,21:03:17 15 Mar 2022,-9.71,2022-03-15 21:03:17,Mar. 15
Joe Biden,All polls,03-14-22,42.91,47.293153,38.527174,51.99,57.130943,46.847728,21:52:17 14 Mar 2022,-9.08,2022-03-14 21:52:17,Mar. 14
Joe Biden,All polls,03-13-22,42.72,47.112319,38.328278,51.28,56.349131,46.208382,15:16:29 13 Mar 2022,-8.56,2022-03-13 15:16:29,Mar. 13
Joe Biden,All polls,03-11-22,42.72,47.112321,38.328277,51.28,56.34913,46.208383,09:49:17 11 Mar 2022,-8.56,2022-03-11 09:49:17,Mar. 11
Joe Biden,All polls,03-10-22,42.23,46.792479,37.674715,51.6,56.824222,46.371261,21:46:16 10 Mar 2022,-9.36,2022-03-10 21:46:16,Mar. 10
Joe Biden,All polls,03-09-22,42.65,47.218856,38.090543,51.37,56.488582,46.2544,11:18:16  9 Mar 2022,-8.72,2022-03-09 11:18:16,Mar. 09
Joe Biden,All polls,03-08-22,42.62,47.291789,37.95645,51.65,56.768342,46.540298,19:38:16  8 Mar 2022,-9.03,2022-03-08 19:38:16,Mar. 08
Joe Biden,All polls,03-07-22,42.57,46.904231,38.237858,52.37,57.194807,47.55096,08:58:40  7 Mar 2022,-9.8,2022-03-07 08:58:40,Mar. 07
Joe Biden,All polls,03-04-22,42.57,46.90423,38.237859,52.37,57.194809,47.550958,12:25:16  4 Mar 2022,-9.8,2022-03-04 12:25:16,Mar. 04
Joe Biden,All polls,03-03-22,41.63,45.686017,37.580272,52.87,57.706461,48.035558,10:01:16  3 Mar 2022,-11.24,2022-03-03 10:01:16,Mar. 03
Joe Biden,All polls,03-02-22,41.49,45.554265,37.418656,53.08,57.960729,48.208965,21:33:16  2 Mar 2022,-11.6,2022-03-02 21:33:16,Mar. 02
Joe Biden,All polls,03-01-22,41.08,45.224259,36.936335,53.56,58.386286,48.742895,20:24:16  1 Mar 2022,-12.48,2022-03-01 20:24:16,Mar. 01
Joe Biden,All polls,02-28-22,40.91,45.00819,36.82162,53.26,58.13985,48.3725,17:03:08 28 Feb 2022,-12.34,2022-02-28 17:03:08,Feb. 28
Joe Biden,All polls,02-27-22,40.83,44.854509,36.804949,53.2,58.360925,48.04897,13:01:33 27 Feb 2022,-12.38,2022-02-27 13:01:33,Feb. 27
Joe Biden,All polls,02-25-22,40.83,44.85451,36.804949,53.2,58.360924,48.048971,16:28:16 25 Feb 2022,-12.38,2022-02-25 16:28:16,Feb. 25
Joe Biden,All polls,02-24-22,42.06,45.962954,38.154716,52.7,58.083607,47.307598,21:56:17 24 Feb 2022,-10.64,2022-02-24 21:56:17,Feb. 24
Joe Biden,All polls,02-23-22,42.39,46.65647,38.11755,52.67,57.446388,47.884619,15:34:16 23 Feb 2022,-10.28,2022-02-23 15:34:16,Feb. 23
Joe Biden,All polls,02-22-22,41.82,46.12326,37.513649,53.61,58.587615,48.63776,09:09:29 22 Feb 2022,-11.79,2022-02-22 09:09:29,Feb. 22
Joe Biden,All polls,02-20-22,41.55,45.870104,37.232848,53.11,58.075253,48.149668,13:15:28 20 Feb 2022,-11.56,2022-02-20 13:15:28,Feb. 20
Joe Biden,All polls,02-18-22,41.55,45.870103,37.232849,53.11,58.075255,48.149666,13:15:17 18 Feb 2022,-11.56,2022-02-18 13:15:17,Feb. 18
Joe Biden,All polls,02-17-22,41.41,45.786576,37.032639,52.99,57.836258,48.152687,14:52:26 17 Feb 2022,-11.58,2022-02-17 14:52:26,Feb. 17
Joe Biden,All polls,02-16-22,41.39,45.861882,36.922786,53.03,57.885694,48.172307,14:03:16 16 Feb 2022,-11.64,2022-02-16 14:03:16,Feb. 16
Joe Biden,All polls,02-15-22,41.78,45.793561,37.771373,53.05,58.080048,48.026994,20:46:17 15 Feb 2022,-11.27,2022-02-15 20:46:17,Feb. 15
Joe Biden,All polls,02-14-22,41.88,45.773132,37.992638,53.06,57.849871,48.260447,09:39:16 14 Feb 2022,-11.17,2022-02-14 09:39:16,Feb. 14
Joe Biden,All polls,02-13-22,41.41,45.251276,37.561942,52.53,57.216793,47.835724,13:12:28 13 Feb 2022,-11.12,2022-02-13 13:12:28,Feb. 13
Joe Biden,All polls,02-11-22,41.41,45.251276,37.561942,52.53,57.216792,47.835724,13:21:15 11 Feb 2022,-11.12,2022-02-11 13:21:15,Feb. 11
Joe Biden,All polls,02-10-22,41.25,45.17389,37.332796,52.58,57.325271,47.840421,16:31:17 10 Feb 2022,-11.33,2022-02-10 16:31:17,Feb. 10
Joe Biden,All polls,02-09-22,41.32,45.320664,37.319853,52.59,57.453151,47.717036,21:39:15  9 Feb 2022,-11.26,2022-02-09 21:39:15,Feb. 09
Joe Biden,All polls,02-08-22,41.2,45.318025,37.091705,52.79,57.812297,47.771792,19:56:16  8 Feb 2022,-11.59,2022-02-08 19:56:16,Feb. 08
Joe Biden,All polls,02-07-22,41.67,45.783273,37.554878,52.84,57.657767,48.021572,09:45:38  7 Feb 2022,-11.17,2022-02-07 09:45:38,Feb. 07
Joe Biden,All polls,02-04-22,41.67,45.783273,37.554879,52.84,57.657767,48.021573,09:34:16  4 Feb 2022,-11.17,2022-02-04 09:34:16,Feb. 04
Joe Biden,All polls,02-03-22,41.52,45.643401,37.392768,52.99,57.877959,48.105293,20:47:16  3 Feb 2022,-11.47,2022-02-03 20:47:16,Feb. 03
Joe Biden,All polls,02-02-22,41.77,46.025826,37.511571,52.59,57.609997,47.570347,14:50:16  2 Feb 2022,-10.82,2022-02-02 14:50:16,Feb. 02
Joe Biden,All polls,02-01-22,41.67,46.025838,37.309141,53.18,58.035676,48.323908,11:28:15  1 Feb 2022,-11.51,2022-02-01 11:28:15,Feb. 01
Joe Biden,All polls,01-31-22,41.78,46.089283,37.464412,53.06,57.750377,48.361386,09:46:26 31 Jan 2022,-11.28,2022-01-31 09:46:26,Jan. 31
Joe Biden,All polls,01-29-22,41.78,46.089284,37.46441,53.06,57.750375,48.361388,20:44:16 29 Jan 2022,-11.28,2022-01-29 20:44:16,Jan. 29
Joe Biden,All polls,01-28-22,41.77,46.126771,37.407193,52.95,57.662641,48.231888,14:12:16 28 Jan 2022,-11.18,2022-01-28 14:12:16,Jan. 28
Joe Biden,All polls,01-27-22,41.84,46.335289,37.354399,53.18,57.914117,48.448318,20:52:15 27 Jan 2022,-11.34,2022-01-27 20:52:15,Jan. 27
Joe Biden,All polls,01-26-22,41.22,45.618493,36.82275,53.67,58.551024,48.793339,18:51:15 26 Jan 2022,-12.45,2022-01-26 18:51:15,Jan. 26
Joe Biden,All polls,01-25-22,41.46,45.753642,37.171153,53.91,58.872506,48.943794,14:31:15 25 Jan 2022,-12.45,2022-01-25 14:31:15,Jan. 25
Joe Biden,All polls,01-24-22,41.29,45.711148,36.878564,53.51,58.533505,48.496371,19:55:15 24 Jan 2022,-12.22,2022-01-24 19:55:15,Jan. 24
Joe Biden,All polls,01-23-22,41.89,46.181036,37.589212,53.53,58.846472,48.220741,12:42:25 23 Jan 2022,-11.65,2022-01-23 12:42:25,Jan. 23
Joe Biden,All polls,01-21-22,41.89,46.181036,37.589212,53.53,58.846472,48.22074,09:40:16 21 Jan 2022,-11.65,2022-01-21 09:40:16,Jan. 21
